Class,count of spam words,count of function words,count of HTML anchors,count of all tags,count of all tags not anchor,count of image tags,count of alphanumeric,count of duplicate words,min word length,count of lower case,longest capitalized word,count of lines,count of digits,count of whitespaces,count of uppercase chars,count of all chars,count of tabs,count of specials,count of alpha chars,count of words,average word lt,count of words whose lt is greater than 6,count of words whose lt is lesser than 3,count of single qoutes,count of commas,count of periods,count of semicolon,count of question marks,count of multiple question marks,count of exclamation,count of multiple exclamation,count of colons,count of ellipses,count of sentences,count of paras,avg number of sentences per para,avg no of words per para,avg no of chars per para,avg no of words per sentence,no of sentences beginning with caps,no of sentences beginning with lower,frequency of $,count of capitalized words,count of all caps,count of digit words,words with only letters,only single letter words,only single digit words,single chars,max ratio of uppercase letters to lowercase letters of each word.,Max of ratio of uppercase letters to all characters of each word,max ratio of digits to all chars in a word,Max of ratio of non-alphanumeric characters to all characters of each word,Max of the longest repeating character,Max of the character lengths of words,minimum char diversity
0,3,388,0,7,7,0,4757,207,2,4555,3,136,61,832,141,5977,0,388,4696,927,6.447680690399137,376,341,30,47,63,0,1,0,0,0,11,2,44,26,1.6923076923076923,35.65384615384615,229.8846153846154,21.068181818181817,40,0,0,129,12,10,745,19,0,0,0.030954994511525797,175.14285714285714,0.010205788857286263,0.2041157771457253,17,97,13.443298969072165
0,1,363,0,2,2,0,4069,177,2,3883,3,112,80,756,106,5156,0,331,3989,837,6.160095579450418,301,333,12,49,52,0,0,0,0,0,8,14,40,23,1.7391304347826086,36.391304347826086,224.17391304347825,20.925,31,1,0,76,29,3,642,23,0,34,0.027298480556270925,363.3333333333333,0.015515903801396431,0.210822342901474,3,40,27.95
0,0,162,0,0,0,0,1894,46,2,1846,2,79,0,356,48,2419,0,169,1894,398,6.077889447236181,155,153,9,19,19,2,2,0,0,0,4,0,17,13,1.3076923076923077,30.615384615384617,186.07692307692307,23.41176470588235,14,0,0,44,5,0,319,16,0,19,0.02600216684723727,41.30769230769231,0.0,0.2170318313352625,3,14,38.42857142857143
0,1,77,0,0,0,0,675,12,3,633,4,26,5,148,37,872,0,49,670,166,5.253012048192771,35,73,0,1,12,0,1,0,0,0,1,1,10,6,1.6666666666666667,27.666666666666668,145.33333333333334,16.6,9,0,0,30,15,1,149,13,0,0,0.05845181674565561,50.0,0.005733944954128441,0.22591743119266056,3,13,16.076923076923077
0,0,31,0,0,0,0,289,8,2,268,1,15,6,62,15,379,0,28,283,67,5.656716417910448,20,25,1,5,3,0,1,0,0,0,2,0,3,3,1.0,22.333333333333332,126.33333333333333,22.333333333333332,3,0,0,15,1,1,52,1,0,2,0.055970149253731345,30.666666666666668,0.0158311345646438,0.23746701846965698,6,12,8.416666666666666
0,3,81,0,0,0,0,1066,39,3,978,4,34,46,191,42,1339,0,82,1020,211,6.345971563981043,73,77,1,6,8,0,0,0,0,0,4,2,7,5,1.4,42.2,267.8,30.142857142857142,6,0,0,35,3,9,162,1,0,13,0.04294478527607362,19.066666666666666,0.03435399551904406,0.20388349514563106,4,26,11.346153846153847
0,0,34,0,0,0,0,261,2,3,244,7,17,0,59,17,347,0,27,261,68,5.102941176470588,14,34,2,3,2,0,1,0,0,0,0,0,3,3,1.0,22.666666666666668,115.66666666666667,22.666666666666668,2,0,0,9,2,0,58,3,0,1,0.06967213114754098,18.0,0.0,0.2478386167146974,5,10,9.5
0,1,17,0,1,1,0,209,0,2,187,2,15,8,35,14,284,0,40,201,40,7.1,12,18,1,0,8,0,0,0,0,0,2,0,3,4,0.75,10.0,71.0,13.333333333333334,2,1,0,10,3,0,32,2,0,0,0.0748663101604278,3.0,0.028169014084507043,0.2640845070422535,4,49,2.326530612244898
0,1,17,0,1,1,0,209,0,2,187,2,15,8,35,14,284,0,40,201,40,7.1,12,18,1,0,8,0,0,0,0,0,2,0,3,4,0.75,10.0,71.0,13.333333333333334,2,1,0,10,3,0,32,2,0,0,0.0748663101604278,3.0,0.028169014084507043,0.2640845070422535,4,49,2.326530612244898
0,0,27,0,1,1,0,254,4,2,229,7,14,0,72,25,365,0,39,254,63,5.7936507936507935,17,31,2,1,6,0,1,0,0,0,2,0,4,4,1.0,15.75,91.25,15.75,1,0,0,12,6,0,46,3,0,4,0.1091703056768559,4.814814814814815,0.0,0.3041095890410959,11,27,4.814814814814815
0,0,15,0,0,0,0,146,6,3,136,1,11,2,31,8,201,0,24,144,35,5.742857142857143,10,9,3,5,4,0,0,0,1,0,0,0,5,3,1.6666666666666667,11.666666666666666,67.0,7.0,4,0,0,8,1,0,21,1,0,1,0.058823529411764705,10.0,0.009950248756218905,0.2736318407960199,5,12,5.583333333333333
0,1,56,0,1,1,0,678,8,2,613,4,25,32,139,33,891,0,74,646,151,5.900662251655629,49,67,0,5,10,1,2,0,1,0,9,0,10,3,3.3333333333333335,50.333333333333336,297.0,15.1,7,0,0,26,2,3,105,1,0,16,0.053833605220228384,43.4,0.03591470258136925,0.23905723905723905,3,16,14.1875
0,1,37,0,0,0,0,410,6,2,358,7,17,9,85,43,548,1,52,401,93,5.89247311827957,25,46,3,6,11,0,1,0,0,0,3,2,6,5,1.2,18.6,109.6,15.5,5,0,0,22,8,1,68,5,0,4,0.12011173184357542,8.61111111111111,0.016423357664233577,0.2518248175182482,3,63,3.0
0,0,681,0,1,1,0,6707,330,3,6488,4,151,83,1323,136,8407,0,377,6624,1401,6.000713775874376,517,510,9,70,66,0,1,0,0,0,4,28,60,18,3.3333333333333335,77.83333333333333,467.05555555555554,23.35,56,0,8,115,16,3,1211,50,0,9,0.02096177558569667,170.5,0.009872725110027358,0.20221244201260855,4,17,100.94117647058823
0,1,93,0,0,0,0,1022,20,2,976,3,46,15,202,31,1360,0,136,1007,230,5.913043478260869,72,110,2,9,15,0,0,0,0,0,7,0,9,3,3.0,76.66666666666667,453.3333333333333,25.555555555555557,6,0,0,26,4,1,167,10,0,27,0.031762295081967214,6.7368421052631575,0.011029411764705883,0.2485294117647059,5,57,6.7368421052631575
0,1,29,0,0,0,0,337,0,2,289,5,16,10,75,38,451,0,39,327,81,5.567901234567901,24,35,2,7,5,0,0,0,0,0,2,0,5,4,1.25,20.25,112.75,16.2,4,0,0,21,10,0,59,6,0,4,0.1314878892733564,13.444444444444445,0.022172949002217297,0.25277161862527714,3,14,9.071428571428571
0,2,109,0,0,0,0,1057,21,2,985,2,32,33,239,39,1381,0,88,1021,257,5.373540856031128,75,131,4,12,12,0,0,0,1,0,2,4,11,4,2.75,64.25,345.25,23.363636363636363,7,0,0,34,2,6,202,5,2,15,0.03971486761710794,82.75,0.02389572773352643,0.23678493845039827,3,15,22.733333333333334
0,2,202,0,0,0,0,2036,63,2,1930,4,54,8,371,98,2582,0,175,2028,412,6.266990291262136,147,149,7,28,29,0,0,0,0,0,10,8,10,9,1.1111111111111112,45.77777777777778,286.8888888888889,41.2,10,0,1,54,24,0,335,15,0,4,0.05077720207253886,183.0,0.003098373353989156,0.2114639814097599,4,40,14.425
0,1,275,0,0,0,0,2281,97,2,2232,3,55,5,541,44,2961,0,139,2276,503,5.886679920477137,152,196,13,26,22,1,3,0,0,0,1,0,24,6,4.0,83.83333333333333,493.5,20.958333333333332,16,8,0,33,9,1,429,20,0,1,0.01971326164874552,171.0,0.0016886187098953055,0.22965214454576158,3,15,46.266666666666666
0,1,344,0,0,0,0,2762,113,2,2695,3,72,11,710,56,3697,0,225,2751,673,5.4933135215453195,176,298,16,32,27,1,3,0,0,0,2,0,29,4,7.25,168.25,924.25,23.20689655172414,16,2,0,45,9,2,529,22,0,54,0.02077922077922078,935.0,0.0029753854476602653,0.25290776305112256,4,15,63.266666666666666
0,0,167,0,1,1,0,1736,34,2,1666,1,50,18,398,52,2329,0,195,1718,381,6.1128608923884515,120,147,10,19,30,1,2,0,2,0,5,9,21,10,2.1,38.1,232.9,18.142857142857142,17,0,0,42,11,1,277,11,0,5,0.031212484993997598,66.66666666666666,0.007728638900815801,0.25461571489909834,5,31,19.903225806451612
0,0,101,0,1,1,0,1091,27,2,1023,2,42,17,221,51,1445,0,133,1074,240,6.020833333333333,79,95,7,11,21,0,0,0,0,0,13,4,17,13,1.3076923076923077,18.46153846153846,111.15384615384616,14.117647058823529,15,0,0,42,7,0,170,12,0,8,0.04985337243401759,11.205882352941178,0.011764705882352941,0.24498269896193772,4,34,11.205882352941178
0,1,60,0,0,0,0,550,6,3,513,2,22,18,113,19,738,0,75,532,123,6.0,40,45,2,5,12,0,1,0,1,0,2,12,6,6,1.0,20.5,123.0,20.5,5,1,3,14,4,1,91,2,1,1,0.037037037037037035,9.666666666666666,0.024390243902439025,0.25474254742547425,4,21,9.666666666666666
0,0,41,0,1,1,0,417,4,2,393,1,20,0,108,24,608,0,83,417,98,6.204081632653061,28,46,1,4,16,0,0,0,0,0,9,2,4,5,0.8,19.6,121.6,24.5,2,0,0,20,6,0,61,2,0,5,0.061068702290076333,22.0,0.0,0.31414473684210525,5,31,6.935483870967742
0,0,90,0,0,0,0,705,7,2,668,3,23,9,162,28,925,0,58,696,167,5.538922155688622,44,69,5,5,7,0,3,0,0,0,0,6,9,4,2.25,41.75,231.25,18.555555555555557,6,2,0,17,6,1,137,8,0,1,0.041916167664670656,45.0,0.00972972972972973,0.23783783783783785,3,15,15.666666666666666
0,2,204,0,0,0,0,1745,59,2,1682,5,52,13,377,50,2255,0,133,1732,401,5.623441396508728,122,164,14,13,19,0,4,0,0,0,1,4,21,5,4.2,80.2,451.0,19.095238095238095,21,0,0,42,6,5,325,12,4,9,0.029726516052318668,128.5,0.005764966740576497,0.2261640798226164,3,14,37.35714285714286
0,0,46,0,0,0,0,448,2,3,412,2,18,14,97,22,618,0,73,434,102,6.0588235294117645,32,41,3,3,11,0,3,0,0,0,3,16,7,5,1.4,20.4,123.6,14.571428571428571,4,2,0,14,5,0,72,5,0,1,0.05339805825242718,8.809523809523808,0.022653721682847898,0.2750809061488673,3,25,7.52
0,0,0,0,0,0,0,48,0,57,39,0,5,9,0,0,61,0,13,39,1,61.0,1,0,0,0,3,0,0,0,0,0,1,0,1,1,1.0,1.0,61.0,1.0,0,1,0,0,0,0,0,0,0,0,0.0,1.0701754385964912,0.14754098360655737,0.21311475409836064,4,57,1.0701754385964912
0,1,789,0,0,0,0,8749,401,2,8405,9,258,60,1531,284,10869,0,589,8689,1699,6.397292525014715,652,635,13,101,97,0,1,0,0,0,3,2,60,41,1.4634146341463414,41.4390243902439,265.0975609756098,28.316666666666666,49,1,1,209,21,5,1457,30,0,7,0.03378941106484236,303.85714285714283,0.005520287054926856,0.19505014260741557,33,93,23.612903225806452
0,1,150,0,0,0,0,1472,31,2,1429,3,47,12,264,31,1826,0,90,1460,290,6.296551724137931,110,98,8,5,15,0,0,0,0,0,2,0,12,7,1.7142857142857142,41.42857142857143,260.85714285714283,24.166666666666668,12,0,0,25,6,1,255,8,0,2,0.021693491952414275,89.5,0.0065717415115005475,0.19386637458926614,3,57,7.052631578947368
0,0,108,0,0,0,0,1112,16,2,1086,2,40,2,233,24,1437,0,92,1110,256,5.61328125,83,111,5,9,10,0,3,0,0,0,2,2,14,6,2.3333333333333335,42.666666666666664,239.5,18.285714285714285,12,0,0,21,6,1,204,15,0,18,0.022099447513812154,82.25,0.0013917884481558804,0.22616562282533054,3,16,21.25
0,2,350,0,0,0,0,3444,128,2,3245,3,98,22,745,177,4457,0,268,3422,743,5.998654104979812,244,276,21,29,49,0,5,0,0,0,2,6,45,12,3.75,61.916666666666664,371.4166666666667,16.511111111111113,43,0,0,109,46,2,595,27,0,0,0.05454545454545454,35.82758620689655,0.004936055642809065,0.2272829257347992,28,57,18.614035087719298
0,0,36,0,0,0,0,368,4,3,361,1,15,0,69,7,468,0,31,368,78,6.0,26,26,3,1,6,0,0,0,0,0,0,0,7,3,2.3333333333333335,26.0,156.0,11.142857142857142,4,0,0,7,1,0,61,2,0,7,0.019390581717451522,26.0,0.0,0.21367521367521367,3,12,9.333333333333334
0,0,83,0,0,0,0,908,14,2,891,2,41,2,178,15,1163,0,77,906,191,6.0890052356020945,64,63,2,8,9,0,1,0,0,0,1,2,11,4,2.75,47.75,290.75,17.363636363636363,7,0,0,11,1,1,155,5,0,5,0.016835016835016835,64.75,0.0017196904557179708,0.21926053310404128,11,16,16.875
0,0,5,0,0,0,0,84,0,3,82,1,9,0,9,2,115,1,21,84,11,10.454545454545455,5,2,1,1,5,0,0,0,0,0,1,0,3,3,1.0,3.6666666666666665,38.333333333333336,3.6666666666666665,1,1,0,2,0,0,6,0,0,0,0.024390243902439025,1.5238095238095237,0.0,0.26956521739130435,4,42,1.5238095238095237
0,0,170,0,0,0,0,1559,35,2,1502,4,43,1,327,56,2007,0,121,1558,349,5.750716332378223,110,133,10,12,20,0,3,0,0,0,0,0,24,6,4.0,58.166666666666664,334.5,14.541666666666666,19,0,0,39,10,0,273,5,0,22,0.037283621837549935,113.0,0.0004982561036372695,0.22321873442949677,3,16,28.9375
0,0,33,0,0,0,0,420,2,3,404,1,22,0,79,16,566,1,66,420,85,6.658823529411765,32,25,5,5,9,0,1,0,1,0,3,1,7,6,1.1666666666666667,14.166666666666666,94.33333333333333,12.142857142857142,2,2,0,10,1,0,56,1,0,4,0.039603960396039604,19.0,0.0,0.2579505300353357,6,25,6.6
0,0,85,0,0,0,0,829,16,2,788,3,35,0,191,41,1112,0,92,829,176,6.318181818181818,58,68,2,5,17,0,1,0,0,0,1,0,15,5,3.0,35.2,222.4,11.733333333333333,11,0,0,29,11,0,137,2,0,0,0.05203045685279188,10.655172413793103,0.0,0.25449640287769787,28,29,10.655172413793103
0,0,119,0,0,0,0,1194,21,2,1138,3,50,4,247,52,1594,0,153,1190,264,6.037878787878788,93,99,3,9,20,0,1,0,0,0,1,2,19,2,9.5,132.0,797.0,13.894736842105264,13,1,0,33,16,2,198,10,0,12,0.04569420035149385,101.0,0.002509410288582183,0.25094102885821834,8,22,19.090909090909093
0,0,111,0,0,0,0,1041,29,2,989,3,38,0,216,52,1367,0,110,1041,231,5.917748917748917,77,85,3,5,15,0,1,0,0,0,1,0,16,3,5.333333333333333,77.0,455.6666666666667,14.4375,12,0,0,28,11,0,183,5,0,3,0.0525783619817998,82.5,0.0,0.23847841989758595,6,17,20.058823529411764
0,0,47,0,1,1,0,459,2,3,450,1,16,0,88,9,591,0,44,459,97,6.092783505154639,34,32,3,4,3,0,3,0,0,0,1,0,6,3,2.0,32.333333333333336,197.0,16.166666666666668,5,0,0,9,1,0,77,2,0,3,0.02,12.909090909090908,0.0,0.2233502538071066,5,12,11.916666666666666
0,0,111,0,0,0,0,1116,19,2,1073,3,30,14,214,29,1403,0,73,1102,226,6.207964601769912,87,85,3,15,10,0,0,0,0,0,2,0,10,4,2.5,56.5,350.75,22.6,9,0,0,24,6,0,188,6,0,2,0.02702702702702703,20.0,0.009978617248752673,0.2045616535994298,3,15,19.933333333333334
0,0,114,0,1,1,0,1180,33,3,1117,2,42,12,261,51,1570,0,129,1168,252,6.23015873015873,84,91,6,17,16,0,3,0,0,0,5,4,18,9,2.0,28.0,174.44444444444446,14.0,17,0,0,39,11,0,184,5,0,1,0.045658012533572066,14.344827586206897,0.007643312101910828,0.2484076433121019,28,29,14.344827586206897
0,0,50,0,1,1,0,384,6,3,377,1,18,0,86,7,514,0,44,384,96,5.354166666666667,24,48,2,2,4,0,0,0,0,0,1,2,4,3,1.3333333333333333,32.0,171.33333333333334,24.0,3,0,0,7,0,0,78,2,0,4,0.01856763925729443,26.8,0.0,0.2529182879377432,5,10,14.0
0,1,110,0,0,0,0,1102,36,2,1077,1,52,3,282,22,1519,0,135,1099,258,5.887596899224806,76,98,4,17,19,2,2,0,0,0,10,4,13,11,1.1818181818181819,23.454545454545453,138.0909090909091,19.846153846153847,9,0,0,19,8,0,194,17,0,11,0.02042711234911792,84.2,0.0019749835418038184,0.2745227123107307,48,15,28.733333333333334
0,0,42,0,1,1,0,477,4,3,455,1,15,4,107,18,631,0,47,473,112,5.633928571428571,39,43,2,7,6,0,1,0,0,0,1,2,7,2,3.5,56.0,315.5,16.0,6,0,0,18,5,2,78,8,0,13,0.03956043956043956,26.5,0.006339144215530904,0.24405705229793978,3,13,12.846153846153847
0,0,51,0,0,0,0,434,6,3,412,1,15,10,95,12,561,0,32,424,99,5.666666666666667,28,37,0,4,6,0,0,0,0,0,1,0,4,4,1.0,24.75,140.25,24.75,2,1,0,10,1,2,79,2,0,5,0.02912621359223301,19.0,0.017825311942959002,0.22638146167557932,3,18,8.0
0,0,106,0,0,0,0,1006,25,3,969,4,33,3,219,34,1315,0,90,1003,236,5.572033898305085,74,93,5,8,15,0,2,0,0,0,1,2,18,5,3.6,47.2,263.0,13.11111111111111,15,0,0,26,6,0,184,7,0,14,0.03508771929824561,78.25,0.0022813688212927757,0.2349809885931559,3,14,23.0
0,2,298,0,0,0,0,2794,88,2,2667,4,84,18,635,109,3678,0,249,2776,637,5.773940345368917,194,263,19,27,38,0,3,0,1,0,6,12,40,15,2.6666666666666665,42.46666666666667,245.2,15.925,36,0,0,82,32,1,495,26,0,3,0.04086989126359205,31.379310344827587,0.004893964110929853,0.24034801522566612,28,29,31.379310344827587
0,2,161,0,0,0,0,1625,18,2,1525,3,42,35,349,65,2154,3,177,1590,373,5.774798927613941,112,160,22,14,31,1,1,0,0,0,6,6,20,5,4.0,74.6,430.8,18.65,16,2,0,47,10,2,265,14,0,8,0.04262295081967213,59.666666666666664,0.016248839368616527,0.2455896007428041,5,22,25.0
0,0,36,0,0,0,0,441,12,2,417,4,21,0,82,24,639,0,116,441,93,6.870967741935484,37,29,3,6,10,0,0,0,1,0,2,2,9,3,3.0,31.0,213.0,10.333333333333334,5,1,0,17,4,0,70,1,0,0,0.05755395683453238,9.772727272727273,0.0,0.30985915492957744,65,65,3.046153846153846
0,1,558,0,0,0,0,5610,308,2,5353,10,126,14,1089,243,6990,0,291,5596,1197,5.839598997493734,385,446,9,46,86,0,0,0,0,0,1,8,83,16,5.1875,74.8125,436.875,14.421686746987952,82,0,0,147,26,3,1040,26,0,0,0.045395105548290675,345.75,0.0020028612303290413,0.19742489270386265,3,32,43.875
0,2,23,0,0,0,0,492,37,2,440,3,26,6,93,46,644,0,59,486,109,5.908256880733945,35,46,1,2,8,0,2,0,0,0,1,4,8,7,1.1428571428571428,15.571428571428571,92.0,13.625,8,0,3,34,8,0,87,12,0,0,0.10454545454545454,19.875,0.009316770186335404,0.2360248447204969,4,35,5.114285714285714
0,1,114,0,0,0,0,1232,32,2,1185,3,37,10,231,37,1577,0,114,1222,258,6.112403100775194,84,100,1,17,24,0,1,0,0,0,1,4,12,8,1.5,32.25,197.125,21.5,8,1,1,29,5,0,212,10,0,1,0.031223628691983123,116.0,0.0063411540900443885,0.2187698161065314,8,76,5.315789473684211
0,0,1,0,0,0,0,70,0,6,69,1,6,0,6,1,89,0,13,70,8,11.125,6,2,0,0,4,0,0,0,0,0,1,0,1,2,0.5,4.0,44.5,8.0,0,1,0,1,0,0,6,1,0,0,0.014492753623188406,4.0,0.0,0.21348314606741572,3,37,1.3243243243243243
0,1,565,0,2,2,0,5819,314,2,5526,10,139,24,1247,269,7529,0,463,5795,1360,5.536029411764706,398,581,9,48,92,0,0,0,0,0,7,10,87,4,21.75,340.0,1882.25,15.632183908045977,55,0,0,168,27,4,1063,26,0,125,0.04867897213174086,1710.0,0.0031876743259397,0.22712179572320362,5,51,34.294117647058826
0,0,123,0,0,0,0,1249,50,2,1201,4,53,2,279,46,1723,0,195,1247,281,6.131672597864768,102,112,12,11,20,0,2,0,1,0,3,4,19,7,2.7142857142857144,40.142857142857146,246.14285714285714,14.789473684210526,13,0,0,36,10,0,213,7,0,16,0.038301415487094086,22.31818181818182,0.0011607661056297156,0.2751015670342426,65,65,7.292307692307692
0,1,13,0,0,0,0,228,0,2,176,2,20,37,38,15,328,0,62,191,41,8.0,18,12,2,2,16,0,0,0,0,0,4,3,5,5,1.0,8.2,65.6,8.2,3,0,0,9,2,0,20,0,0,2,0.08522727272727272,17.333333333333336,0.11280487804878049,0.3048780487804878,9,42,3.1666666666666665
0,1,37,0,0,0,0,603,8,2,508,3,34,46,131,49,874,0,140,557,140,6.242857142857143,48,60,4,9,21,1,0,0,1,0,11,3,9,3,3.0,46.666666666666664,291.3333333333333,15.555555555555555,6,0,0,33,7,1,68,3,0,28,0.09645669291338582,271.0,0.05263157894736842,0.3100686498855835,9,42,7.238095238095238
0,0,12,0,0,0,0,252,0,3,220,2,12,14,45,18,332,0,35,238,49,6.775510204081633,19,17,0,4,6,0,0,0,0,0,4,2,5,3,1.6666666666666667,16.333333333333332,110.66666666666667,9.8,5,0,0,15,0,2,30,1,0,2,0.08181818181818182,12.428571428571429,0.04216867469879518,0.24096385542168675,3,34,3.1470588235294117
0,2,39,0,0,0,0,627,13,3,558,2,34,29,124,40,840,0,89,598,140,6.0,48,59,2,7,20,0,2,0,1,0,1,2,7,6,1.1666666666666667,23.333333333333332,140.0,20.0,5,1,3,35,2,2,97,4,0,14,0.07168458781362007,43.6,0.034523809523809526,0.25357142857142856,6,22,10.59090909090909
0,2,54,0,0,0,0,790,26,2,697,2,47,39,186,54,1112,0,136,751,180,6.177777777777778,60,79,2,13,22,0,2,0,1,0,5,2,8,10,0.8,18.0,111.2,22.5,6,0,3,48,9,2,120,4,0,1,0.07747489239598278,12.0,0.03507194244604316,0.289568345323741,28,29,12.0
0,0,43,0,4,4,0,566,4,2,499,5,33,21,103,46,790,0,121,545,119,6.638655462184874,41,52,2,10,23,0,0,0,0,0,6,0,6,7,0.8571428571428571,17.0,112.85714285714286,19.833333333333332,3,0,0,33,10,2,77,5,0,6,0.09218436873747494,32.857142857142854,0.026582278481012658,0.28354430379746837,17,40,6.375
0,2,137,0,0,0,0,1398,47,2,1296,4,54,57,324,45,1918,0,196,1341,360,5.3277777777777775,99,168,5,19,22,1,2,0,0,0,4,11,16,4,4.0,90.0,479.5,22.5,6,0,1,37,5,7,255,11,4,19,0.034722222222222224,104.8,0.029718456725755994,0.2711157455683003,3,63,9.015873015873016
0,0,52,0,0,0,0,605,9,3,571,4,23,4,129,30,787,0,53,601,122,6.450819672131147,49,45,0,13,11,0,0,0,1,0,0,0,9,5,1.8,24.4,157.4,13.555555555555555,9,0,0,25,2,0,96,4,0,0,0.05253940455341506,27.0,0.005082592121982211,0.2312579415501906,5,16,12.375
0,2,152,0,0,0,0,1679,68,2,1542,6,75,66,441,71,2440,0,320,1613,479,5.093945720250522,120,249,8,21,26,3,4,0,0,0,12,11,21,4,5.25,119.75,610.0,22.80952380952381,9,0,1,57,6,9,284,12,5,86,0.046044098573281456,761.0,0.027049180327868853,0.31188524590163935,5,63,12.841269841269842
0,0,43,0,1,1,0,534,0,2,513,4,28,2,125,19,726,0,67,532,109,6.660550458715596,34,40,3,7,9,0,1,0,0,0,3,7,7,6,1.1666666666666667,18.166666666666668,121.0,15.571428571428571,4,1,0,13,2,1,82,6,0,0,0.037037037037037035,7.517241379310345,0.0027548209366391185,0.2644628099173554,26,30,7.166666666666667
0,6,72,0,0,0,0,1492,45,2,1403,3,59,16,213,73,1847,0,142,1476,255,7.243137254901961,126,79,6,15,22,0,4,0,1,0,14,4,17,13,1.3076923076923077,19.615384615384617,142.07692307692307,15.0,16,0,0,53,7,7,187,6,1,2,0.05203136136849608,33.0,0.008662696264212236,0.19220357336220897,4,47,8.382978723404255
0,1,23,0,0,0,0,265,9,2,228,3,20,0,54,37,364,0,45,265,62,5.870967741935484,16,25,4,1,7,0,2,0,1,0,3,2,8,6,1.3333333333333333,10.333333333333334,60.666666666666664,7.75,8,0,0,19,9,0,41,1,0,0,0.16228070175438597,20.6,0.0,0.27197802197802196,4,16,6.9375
0,2,117,1,29,28,0,1197,34,2,1072,11,38,20,274,105,1646,0,175,1177,294,5.598639455782313,80,126,6,6,16,0,4,0,0,0,16,0,12,5,2.4,58.8,329.2,24.5,9,0,0,62,20,2,224,17,0,5,0.19589552238805968,10.869565217391305,0.024304243054243054,1.090861840861841,20,23,10.85
0,0,91,0,1,1,0,952,24,2,917,3,35,0,229,35,1296,0,115,952,206,6.29126213592233,63,92,3,6,18,0,1,0,0,0,7,8,14,8,1.75,25.75,162.0,14.714285714285714,8,1,0,25,2,0,151,4,0,6,0.03816793893129771,39.0,0.0,0.2654320987654321,5,31,11.870967741935484
0,1,188,0,0,0,0,1789,35,2,1702,5,51,13,357,74,2327,0,181,1776,384,6.059895833333333,122,142,16,30,25,3,3,0,0,0,8,3,15,10,1.5,38.4,232.7,25.6,12,0,0,45,12,0,292,14,0,5,0.043478260869565216,60.55555555555556,0.00558659217877095,0.23119896862913622,3,40,14.2
0,0,43,0,0,0,0,300,2,3,282,4,16,7,63,11,396,0,33,293,69,5.739130434782608,12,26,0,2,14,0,0,0,0,0,0,0,2,3,0.6666666666666666,23.0,132.0,34.5,1,0,0,5,1,1,61,2,0,0,0.03900709219858156,11.555555555555555,0.017676767676767676,0.24242424242424243,6,30,3.8000000000000003
0,0,43,0,2,2,0,429,11,2,405,3,20,0,131,24,638,0,78,429,114,5.5964912280701755,25,58,2,2,10,0,1,0,0,0,2,2,9,3,3.0,38.0,212.66666666666666,12.666666666666666,7,0,0,18,1,0,72,2,0,13,0.05925925925925926,42.599999999999994,0.0,0.3275862068965517,5,19,11.947368421052632
0,0,21,0,0,0,0,365,16,2,340,2,17,1,86,24,524,0,73,364,76,6.894736842105263,25,31,0,2,10,0,6,1,1,0,9,2,9,4,2.25,19.0,131.0,8.444444444444445,3,3,0,18,1,1,39,0,1,5,0.07058823529411765,18.444444444444446,0.0019083969465648854,0.30343511450381677,4,31,5.903225806451613
0,1,172,0,5,5,0,2515,66,2,2344,3,100,66,466,105,3344,0,363,2449,516,6.48062015503876,183,199,8,33,54,1,11,2,2,0,17,15,36,20,1.8,25.8,167.2,14.333333333333334,22,3,0,86,22,9,319,16,0,33,0.04479522184300341,119.28571428571429,0.019736842105263157,0.2479066985645933,17,50,17.419999999999998
0,0,134,0,1,1,0,1223,26,2,1189,2,39,7,263,27,1621,0,135,1216,293,5.532423208191126,82,120,12,15,12,0,3,0,1,0,3,2,13,5,2.6,58.6,324.2,22.53846153846154,5,4,0,23,4,0,214,12,0,21,0.022708158116063918,67.16666666666666,0.00431832202344232,0.24552745219000616,5,29,14.586206896551724
0,2,102,0,0,0,0,982,23,3,875,4,35,73,204,34,1304,0,118,909,217,6.009216589861751,64,77,6,6,42,0,3,0,0,0,3,6,13,5,2.6,43.4,260.8,16.692307692307693,10,0,0,22,3,1,163,5,0,4,0.038857142857142854,322.0,0.05598159509202454,0.2469325153374233,4,36,9.666666666666668
0,1,269,0,3,3,0,2946,65,2,2803,3,113,55,566,88,3851,0,339,2891,644,5.979813664596273,217,265,6,41,40,0,1,0,1,0,29,0,15,19,0.7894736842105263,33.89473684210526,202.68421052631578,42.93333333333333,9,1,0,78,9,8,476,12,0,46,0.03139493399928648,130.14285714285714,0.01428200467411062,0.23500389509218386,17,24,38.625
0,0,36,0,1,1,0,322,2,2,308,1,17,0,82,14,459,0,55,322,80,5.7375,19,34,3,1,0,0,4,0,0,0,1,0,4,3,1.3333333333333333,26.666666666666668,153.0,20.0,2,0,0,12,0,0,54,1,0,8,0.045454545454545456,20.42857142857143,0.0,0.2984749455337691,5,29,5.586206896551724
0,1,35,0,3,3,0,355,8,2,333,2,18,0,102,22,542,0,85,355,100,5.42,21,47,3,3,1,0,3,0,0,0,2,2,5,1,5.0,100.0,542.0,20.0,2,0,0,16,0,0,55,1,0,20,0.06606606606606606,14.214285714285715,0.0,0.34501845018450183,5,29,7.310344827586206
